"id","title","locationSource","magSource","url","detail","wkb_geometry"
usp0009ddf,"M 4.7 - 61 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009ddf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009ddf&format=geojson,POINT Z(-66.645 -21.326 221)
usp0009djh,"M 4.4 - Potosi, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009djh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009djh&format=geojson,POINT Z(-66.663 -21.346 223.9)
usp0009ds2,"M 4.9 - 157 km WSW of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009ds2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009ds2&format=geojson,POINT Z(-68.232 -21.03 121.6)
usp0009dzr,"M 3.6 - 154 km NNE of Calama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009dzr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009dzr&format=geojson,POINT Z(-68.167 -21.255 142.4)
usp0009e9z,"M 4.8 - 156 km WSW of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009e9z,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009e9z&format=geojson,POINT Z(-68.333 -20.819 135.2)
usp0009eex,"M 6.4 - 70 km SW of Uyuni, Bolivia",us,hrv,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009eex,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009eex&format=geojson,POINT Z(-67.275 -20.934 218)
usp0009f37,"M 4.1 - 72 km SW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009f37,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009f37&format=geojson,POINT Z(-67.314 -20.93 176.6)
usp0009f6n,"M 3.8 - 41 km SW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009f6n,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009f6n&format=geojson,POINT Z(-67.079 -20.748 222)
usp0009gty,"M 4.1 - 120 km SW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009gty,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009gty&format=geojson,POINT Z(-67.763 -21.095 194.6)
usp0009hbs,"M 4.9 - 65 km E of Palca, Peru",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009hbs,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009hbs&format=geojson,POINT Z(-69.348 -17.714 151.2)
usp0009jdw,"M 4.3 - 37 km N of Camargo, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009jdw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009jdw&format=geojson,POINT Z(-65.227 -20.3 354.1)
usp0009jrk,"M 4.3 - 51 km SW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009jrk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009jrk&format=geojson,POINT Z(-67.139 -20.818 207.8)
usp0009jv6,"M 4.0 - 145 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009jv6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009jv6&format=geojson,POINT Z(-67.121 -21.945 198.6)
usp0009k23,"M 4.4 - 25 km NW of Totora, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009k23,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009k23&format=geojson,POINT Z(-65.334 -17.539 33)
usp0009k3j,"M 4.3 - 160 km SW of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009k3j,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009k3j&format=geojson,POINT Z(-68.196 -21.138 139)
usp0009kdy,"M 3.6 - 25 km ESE of Totora, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009kdy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009kdy&format=geojson,POINT Z(-64.966 -17.813 402.5)
usp0009kgq,"M 4.1 - 87 km SSW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009kgq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009kgq&format=geojson,POINT Z(-67.161 -21.186 183.6)
usp0009kmm,"M 3.7 - 81 km E of Tarata, Peru",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009kmm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009kmm&format=geojson,POINT Z(-69.277 -17.346 161.6)
usp0009kzn,"M 4.7 - 40 km NNW of Abapó, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009kzn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009kzn&format=geojson,POINT Z(-63.586 -18.578 33)
usp0009m2g,"M 4.1 - 164 km ESE of Iquique, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009m2g,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009m2g&format=geojson,POINT Z(-68.613 -20.527 115.1)
usp0009mac,"M 3.8 - 153 km E of Iquique, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009mac,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009mac&format=geojson,POINT Z(-68.706 -20.467 138.6)
usp0009meb,"M 4.0 - 24 km NNE of Totora, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009meb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009meb&format=geojson,POINT Z(-65.088 -17.538 33)
usp0009mjn,"M 4.9 - 111 km SSW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009mjn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009mjn&format=geojson,POINT Z(-67.217 -21.401 199.1)
usp0009mud,"M 4.1 - 94 km WSW of Challapata, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009mud,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009mud&format=geojson,POINT Z(-67.649 -19.086 233.5)
usp0009mus,"M 4.9 - 61 km ENE of Estique, Peru",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009mus,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009mus&format=geojson,POINT Z(-69.46 -17.409 169.2)
usp0009nw8,"M 3.9 - 21 km WSW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009nw8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009nw8&format=geojson,POINT Z(-66.418 -20.992 246.8)
usp0009p51,"M 3.6 - 153 km SW of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009p51,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009p51&format=geojson,POINT Z(-68.127 -21.106 160)
usp0009pc3,"M 3.9 - 45 km NE of Oruro, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009pc3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009pc3&format=geojson,POINT Z(-66.793 -17.748 315.1)
usp0009pdu,"M 4.2 - 81 km SW of Tupiza, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009pdu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009pdu&format=geojson,POINT Z(-66.357 -21.877 257.4)
usp0009q1y,"M 4.4 - 151 km NNE of Calama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009q1y,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009q1y&format=geojson,POINT Z(-68.14 -21.303 143.3)
usp0009qr9,"M 3.8 - 64 km SSW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009qr9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009qr9&format=geojson,POINT Z(-66.553 -21.43 228.4)
usp0009qw2,"M 3.6 - 162 km WSW of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009qw2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009qw2&format=geojson,POINT Z(-68.334 -20.949 144)
usp0009rb3,"M 4.0 - 72 km ENE of Palca, Peru",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009rb3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009rb3&format=geojson,POINT Z(-69.325 -17.527 158.3)
usp0009rp5,"M 3.9 - 137 km W of Villazón, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009rp5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009rp5&format=geojson,POINT Z(-66.924 -22.015 194)
usp0009rsw,"M 3.7 - 162 km E of Iquique, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009rsw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009rsw&format=geojson,POINT Z(-68.613 -20.441 143.1)
usp0009s1j,"M 4.5 - 86 km SW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009s1j,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009s1j&format=geojson,POINT Z(-67.451 -20.976 181.3)
usp0009sae,"M 4.5 - 60 km ENE of Palca, Peru",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009sae,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009sae&format=geojson,POINT Z(-69.421 -17.586 148)
usp0009sg0,"M 3.9 - 74 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009sg0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009sg0&format=geojson,POINT Z(-67.622 -22.512 164.4)
usp0009sj1,"M 4.4 - 27 km ESE of Chimoré, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009sj1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009sj1&format=geojson,POINT Z(-64.911 -17.086 36.8)
usp0009syn,"M 3.5 - 65 km W of Curahuara de Carangas, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009syn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009syn&format=geojson,POINT Z(-69.043 -17.948 114.3)
usp0009t5t,"M 3.9 - 137 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009t5t,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009t5t&format=geojson,POINT Z(-67.006 -21.935 199.1)
usp0009tca,"M 4.7 - 48 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009tca,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009tca&format=geojson,POINT Z(-66.521 -21.273 225.9)
usp0009ujf,"M 4.1 - 63 km S of Challapata, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009ujf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009ujf&format=geojson,POINT Z(-66.774 -19.479 275.4)
usp0009unq,"M 3.7 - 70 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009unq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009unq&format=geojson,POINT Z(-66.709 -21.38 224.2)
usp0009uz4,"M 4.5 - 55 km SSW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009uz4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009uz4&format=geojson,POINT Z(-66.504 -21.357 223.9)
usp0009v6d,"M 4.3 - 62 km ENE of Tarata, Peru",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009v6d,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009v6d&format=geojson,POINT Z(-69.458 -17.361 90.2)
usp0009vp9,"M 4.0 - 71 km W of Challapata, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009vp9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009vp9&format=geojson,POINT Z(-67.446 -18.981 200)
usp0009vu3,"M 4.8 - 85 km SSW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009vu3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009vu3&format=geojson,POINT Z(-66.56 -21.635 233.8)
usp0009x00,"M 4.5 - 92 km WSW of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009x00,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009x00&format=geojson,POINT Z(-67.722 -20.678 173.3)
usp0009x1z,"M 4.5 - 150 km NNE of Calama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009x1z,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009x1z&format=geojson,POINT Z(-68.117 -21.327 141.8)
usp0009xg4,"M 4.1 - 57 km SSW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009xg4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009xg4&format=geojson,POINT Z(-67.083 -20.914 228.7)
usp0009xpb,"M 4.3 - 67 km SSW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009xpb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009xpb&format=geojson,POINT Z(-67.125 -21.003 208.4)
usp0009zsc,"M 4.1 - 32 km SSW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009zsc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009zsc&format=geojson,POINT Z(-66.321 -21.211 240.7)
usp0009zw7,"M 4.8 - 168 km WSW of Colchani, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009zw7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009zw7&format=geojson,POINT Z(-68.421 -20.887 131.8)
usp000a0qe,"M 4.6 - 56 km SW of Curahuara de Carangas, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a0qe,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a0qe&format=geojson,POINT Z(-68.835 -18.202 130.1)
usp000a0ra,M 3.9 - Chile-Bolivia border region,us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a0ra,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a0ra&format=geojson,POINT Z(-68.447 -19.584 152.1)
usp000a116,"M 4.2 - 133 km NE of Calama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a116,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a116&format=geojson,POINT Z(-67.927 -21.684 152.3)
usp000a21m,"M 5.4 - 157 km S of Curahuara de Carangas, Bolivia",us,hrv,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a21m,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a21m&format=geojson,POINT Z(-68.238 -19.279 152.5)
usp000a34y,"M 4.4 - 146 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a34y,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a34y&format=geojson,POINT Z(-67.21 -21.886 182.6)
usp000a536,"M 4.0 - 85 km SSW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a536,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a536&format=geojson,POINT Z(-66.549 -21.643 220.7)
usp000a691,"M 3.7 - 80 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a691,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a691&format=geojson,POINT Z(-66.774 -21.445 221.7)
usp000a8yk,"M 3.4 - 68 km ENE of Estique, Peru",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a8yk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a8yk&format=geojson,POINT Z(-69.388 -17.417 153.7)
usp000a9kn,"M 3.9 - 12 km E of Oruro, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a9kn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a9kn&format=geojson,POINT Z(-67.03 -17.961 281.3)
usp000a9ru,"M 4.2 - 74 km E of Palca, Peru",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a9ru,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a9ru&format=geojson,POINT Z(-69.262 -17.747 134.6)
usp000a9sd,"M 4.5 - 123 km NNE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000a9sd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000a9sd&format=geojson,POINT Z(-67.665 -21.912 72.5)
usp000aa9a,"M 5.3 - 152 km E of Iquique, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000aa9a,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000aa9a&format=geojson,POINT Z(-68.69 -20.183 115.9)
usp000aaw6,"M 4.3 - 84 km SSW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000aaw6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000aaw6&format=geojson,POINT Z(-67.17 -21.146 200)
usp000ab5g,"M 4.1 - 112 km NE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ab5g,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000ab5g&format=geojson,POINT Z(-67.384 -22.234 152.5)
usp000abfm,"M 4.2 - 33 km SW of Challapata, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000abfm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000abfm&format=geojson,POINT Z(-67.015 -19.096 256.7)
usp000abqs,"M 4.5 - 131 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000abqs,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000abqs&format=geojson,POINT Z(-67.01 -21.865 204.8)
usp000abu5,"M 4.0 - 119 km SW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000abu5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000abu5&format=geojson,POINT Z(-67.528 -21.315 200)
usp000ac9y,"M 4.0 - 77 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ac9y,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000ac9y&format=geojson,POINT Z(-66.794 -21.382 225.3)
usp000acj8,"M 4.8 - 129 km S of Curahuara de Carangas, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000acj8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000acj8&format=geojson,POINT Z(-68.205 -19.016 33)
usp000acr7,"M 3.7 - 53 km SW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000acr7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000acr7&format=geojson,POINT Z(-66.599 -21.257 214.1)
usp000acsr,"M 3.9 - 134 km NE of Calama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000acsr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000acsr&format=geojson,POINT Z(-68.051 -21.554 100)
usp000aejy,"M 4.0 - 65 km E of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000aejy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000aejy&format=geojson,POINT Z(-67.577 -22.81 163.9)
usp000aemm,"M 5.0 - 77 km WNW of Curahuara de Carangas, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000aemm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000aemm&format=geojson,POINT Z(-69.049 -17.495 142.4)
usp000aev0,"M 3.6 - 148 km SW of Uyuni, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000aev0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000aev0&format=geojson,POINT Z(-67.772 -21.463 33)
usp000afaa,"M 4.0 - 48 km ENE of San Pedro de Atacama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000afaa,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000afaa&format=geojson,POINT Z(-67.765 -22.742 110.1)
usp000afe2,"M 5.3 - 33 km W of Colchani, Bolivia",us,hrv,https://earthquake.usgs.gov/earthquakes/eventpage/usp000afe2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000afe2&format=geojson,POINT Z(-67.253 -20.346 204.3)
usp000ag1p,"M 4.5 - 71 km ENE of Palca, Peru",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ag1p,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000ag1p&format=geojson,POINT Z(-69.296 -17.648 141.9)
usp000agcs,"M 4.5 - 72 km SSW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000agcs,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000agcs&format=geojson,POINT Z(-66.598 -21.485 210.6)
usp000ahdr,"M 5.1 - 29 km SW of Entre Ríos, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ahdr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000ahdr&format=geojson,POINT Z(-64.351 -21.739 33)
usp000ahpv,"M 6.1 - 53 km W of Potosí, Bolivia",us,hrv,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ahpv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000ahpv&format=geojson,POINT Z(-66.254 -19.522 273.9)
usp000ahzc,"M 6.2 - 41 km NNE of Colomi, Bolivia",us,hrv,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ahzc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000ahzc&format=geojson,POINT Z(-65.711 -17.003 33)
usp000ahzg,"M 4.4 - 35 km N of Totora, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ahzg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000ahzg&format=geojson,POINT Z(-65.186 -17.406 33)
usp000ajdu,"M 4.5 - 5 km SW of Sacaba, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ajdu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000ajdu&format=geojson,POINT Z(-66.077 -17.426 33)
usp000ajge,"M 4.2 - 79 km WSW of Curahuara de Carangas, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ajge,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000ajge&format=geojson,POINT Z(-69.12 -18.157 150.8)
usp000akv2,"M 3.5 - 125 km NE of Calama, Chile",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000akv2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000akv2&format=geojson,POINT Z(-68.094 -21.625 137.8)
usp000am7h,"M 3.7 - 71 km SSW of Atocha, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000am7h,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000am7h&format=geojson,POINT Z(-66.59 -21.476 247.5)
usp000anb2,"M 4.7 - 12 km ENE of Totoral, Bolivia",us,us,https://earthquake.usgs.gov/earthquakes/eventpage/usp000anb2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000anb2&format=geojson,POINT Z(-66.754 -18.472 260.7)
